# Timestep performance metrics.
# Results library: annual.res; (Results SemiDetached_2F)
# Output period: 00:15 on 01/01/26 to 23:45 on 31/12/26  (STS=30m, OTS=30m)
Time  Diffusesolar(W/m^2)
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.00
06h00      12.00
06h30      23.50
07h00      38.50
07h30      52.50
08h00      65.50
08h30      75.00
09h00      81.00
09h30      85.25
10h00      87.75
10h30      90.00
11h00      92.00
11h30      94.25
12h00      96.75
12h30     100.25
13h00     104.75
13h30     115.25
14h00     131.75
14h30     156.00
15h00     188.00
15h30     200.75
16h00     194.25
16h30     171.25
17h00     131.75
17h30     102.50
18h00      83.50
18h30      69.25
19h00      59.75
19h30      48.50
20h00      35.50
20h30      23.50
21h00      12.50
21h30       5.25
22h00       1.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.25
06h00      12.75
06h30      24.50
07h00      39.50
07h30      53.75
08h00      67.25
08h30      84.75
09h00     106.25
09h30     124.75
10h00     140.25
10h30     154.50
11h00     167.50
11h30     178.25
12h00     186.75
12h30     195.25
13h00     203.75
13h30     214.50
14h00     227.50
14h30     234.25
15h00     234.75
15h30     231.75
16h00     225.25
16h30     211.50
17h00     190.50
17h30     163.50
18h00     130.50
18h30     100.50
19h00      73.50
19h30      52.25
20h00      36.75
20h30      23.50
21h00      12.50
21h30       5.25
22h00       1.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.75
06h00      14.25
06h30      27.50
07h00      44.50
07h30      58.25
08h00      68.75
08h30      76.25
09h00      80.75
09h30      86.50
10h00      93.50
10h30     100.75
11h00     108.25
11h30     112.00
12h00     112.00
12h30     112.25
13h00     112.75
13h30     117.25
14h00     125.75
14h30     131.00
15h00     133.00
15h30     130.25
16h00     122.75
16h30     114.25
17h00     104.75
17h30      96.50
18h00      89.50
18h30      80.50
19h00      69.50
19h30      55.75
20h00      39.25
20h30      25.00
21h00      13.00
21h30       5.25
22h00       1.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.00
06h00      12.00
06h30      24.25
07h00      40.75
07h30      60.75
08h00      84.25
08h30     105.50
09h00     124.50
09h30     140.00
10h00     152.00
10h30     163.50
11h00     174.50
11h30     180.00
12h00     180.00
12h30     175.75
13h00     167.25
13h30     159.00
14h00     151.00
14h30     141.75
15h00     131.25
15h30     120.00
16h00     108.00
16h30     102.75
17h00     104.25
17h30     101.75
18h00      95.25
18h30      80.00
19h00      56.00
19h30      36.50
20h00      21.50
20h30      11.25
21h00       5.75
21h30       2.25
22h00       0.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.00
06h00       6.00
06h30      11.50
07h00      18.50
07h30      28.25
08h00      40.75
08h30      61.75
09h00      91.25
09h30     120.00
10h00     148.00
10h30     167.50
11h00     178.50
11h30     187.25
12h00     193.75
12h30     195.50
13h00     192.50
13h30     185.50
14h00     174.50
14h30     162.75
15h00     150.25
15h30     137.50
16h00     124.50
16h30     115.75
17h00     111.25
17h30     106.75
18h00     102.25
18h30      93.50
19h00      80.50
19h30      64.75
20h00      46.25
20h30      30.00
21h00      16.00
21h30       6.75
22h00       2.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       3.50
06h00      10.50
06h30      18.50
07h00      27.50
07h30      43.00
08h00      65.00
08h30      91.25
09h00     121.75
09h30     145.50
10h00     162.50
10h30     179.50
11h00     196.50
11h30     216.50
12h00     239.50
12h30     263.00
13h00     287.00
13h30     297.75
14h00     295.25
14h30     279.00
15h00     249.00
15h30     226.25
16h00     210.75
16h30     197.25
17h00     185.75
17h30     167.00
18h00     141.00
18h30     111.00
19h00      77.00
19h30      48.50
20h00      25.50
20h30      11.75
21h00       7.25
21h30       3.75
22h00       1.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       1.75
06h00       5.25
06h30      11.25
07h00      19.75
07h30      27.75
08h00      35.25
08h30      45.00
09h00      57.00
09h30      82.25
10h00     120.75
10h30     153.75
11h00     181.25
11h30     197.00
12h00     201.00
12h30     201.00
13h00     197.00
13h30     194.25
14h00     192.75
14h30     186.75
15h00     176.25
15h30     158.75
16h00     134.25
16h30     118.25
17h00     110.75
17h30     102.00
18h00      92.00
18h30      81.00
19h00      69.00
19h30      56.75
20h00      44.25
20h30      31.00
21h00      17.00
21h30       7.50
22h00       2.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       5.25
06h00      15.75
06h30      28.50
07h00      43.50
07h30      57.50
08h00      70.50
08h30      85.25
09h00     101.75
09h30     119.25
10h00     137.75
10h30     150.50
11h00     157.50
11h30     162.75
12h00     166.25
12h30     169.25
13h00     171.75
13h30     169.25
14h00     161.75
14h30     158.50
15h00     159.50
15h30     165.25
16h00     175.75
16h30     177.25
17h00     169.75
17h30     152.50
18h00     125.50
18h30     102.25
19h00      82.75
19h30      66.00
20h00      52.00
20h30      37.00
21h00      21.00
21h30       9.75
22h00       3.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.75
06h00      14.25
06h30      25.75
07h00      39.25
07h30      51.75
08h00      63.25
08h30      71.00
09h00      75.00
09h30      84.00
10h00      98.00
10h30     123.50
11h00     160.50
11h30     184.00
12h00     194.00
12h30     197.75
13h00     195.25
13h30     208.25
14h00     236.75
14h30     239.75
15h00     217.25
15h30     187.50
16h00     150.50
16h30     128.50
17h00     121.50
17h30     113.00
18h00     103.00
18h30      92.75
19h00      82.25
19h30      66.75
20h00      46.25
20h30      29.25
21h00      15.75
21h30       6.75
22h00       2.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       5.75
06h00      17.25
06h30      31.50
07h00      48.50
07h30      64.25
08h00      78.75
08h30      94.25
09h00     110.75
09h30     126.25
10h00     140.75
10h30     159.25
11h00     181.75
11h30     194.25
12h00     196.75
12h30     194.00
13h00     186.00
13h30     188.75
14h00     202.25
14h30     210.00
15h00     212.00
15h30     206.25
16h00     192.75
16h30     175.00
17h00     153.00
17h30     135.50
18h00     122.50
18h30     108.25
19h00      92.75
19h30      73.25
20h00      49.75
20h30      30.75
21h00      16.25
21h30       6.75
22h00       2.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       4.00
06h00      12.00
06h30      22.25
07h00      34.75
07h30      48.50
08h00      63.50
08h30      83.00
09h00     107.00
09h30     135.00
10h00     167.00
10h30     188.25
11h00     198.75
11h30     202.50
12h00     199.50
12h30     205.25
13h00     219.75
13h30     227.25
14h00     227.75
14h30     227.75
15h00     227.25
15h30     225.25
16h00     221.75
16h30     202.00
17h00     166.00
17h30     136.00
18h00     112.00
18h30      92.75
19h00      78.25
19h30      61.75
20h00      43.25
20h30      28.00
21h00      16.00
21h30       7.50
22h00       2.50
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       5.25
06h00      15.75
06h30      28.75
07h00      44.25
07h30      61.50
08h00      80.50
08h30     103.25
09h00     129.75
09h30     162.25
10h00     200.75
10h30     227.25
11h00     241.75
11h30     252.25
12h00     258.75
12h30     267.75
13h00     279.25
13h30     285.50
14h00     286.50
14h30     280.50
15h00     267.50
15h30     248.25
16h00     222.75
16h30     201.00
17h00     183.00
17h30     161.75
18h00     137.25
18h30     112.50
19h00      87.50
19h30      66.50
20h00      49.50
20h30      34.00
21h00      20.00
21h30       9.75
22h00       3.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       6.75
06h00      20.25
06h30      36.50
07h00      55.50
07h30      72.50
08h00      87.50
08h30     102.75
09h00     118.25
09h30     132.00
10h00     144.00
10h30     154.25
11h00     162.75
11h30     176.00
12h00     194.00
12h30     206.25
13h00     212.75
13h30     217.00
14h00     219.00
14h30     215.00
15h00     205.00
15h30     192.50
16h00     177.50
16h30     165.25
17h00     155.75
17h30     141.25
18h00     121.75
18h30     104.50
19h00      89.50
19h30      73.75
20h00      57.25
20h30      40.00
21h00      22.00
21h30       9.75
22h00       3.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       5.00
06h00      15.00
06h30      24.00
07h00      32.00
07h30      41.00
08h00      51.00
08h30      66.75
09h00      88.25
09h30     107.00
10h00     123.00
10h30     127.75
11h00     121.25
11h30     115.25
12h00     109.75
12h30     105.75
13h00     103.25
13h30     101.00
14h00      99.00
14h30     101.75
15h00     109.25
15h30     112.75
16h00     112.25
16h30     107.00
17h00      97.00
17h30      85.75
18h00      73.25
18h30      59.50
19h00      44.50
19h30      30.75
20h00      18.25
20h30       9.75
21h00       5.25
21h30       2.25
22h00       0.75
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       1.00
06h00       3.00
06h30       6.75
07h00      12.25
07h30      20.75
08h00      32.25
08h30      43.25
09h00      53.75
09h30      63.00
10h00      71.00
10h30      79.25
11h00      87.75
11h30      92.75
12h00      94.25
12h30      91.75
13h00      85.25
13h30      84.00
14h00      88.00
14h30      90.25
15h00      90.75
15h30      84.00
16h00      70.00
16h30      59.50
17h00      52.50
17h30      47.75
18h00      45.25
18h30      40.50
19h00      33.50
19h30      26.25
20h00      18.75
20h30      12.25
21h00       6.75
21h30       3.00
22h00       1.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       9.00
06h00      27.00
06h30      47.50
07h00      70.50
07h30      93.75
08h00     117.25
08h30     135.25
09h00     147.75
09h30     152.25
10h00     148.75
10h30     152.25
11h00     162.75
11h30     170.75
12h00     176.25
12h30     173.25
13h00     161.75
13h30     154.25
14h00     150.75
14h30     148.25
15h00     146.75
15h30     145.00
16h00     143.00
16h30     137.75
17h00     129.25
17h30     117.00
18h00     101.00
18h30      83.75
19h00      65.25
19h30      47.50
20h00      30.50
20h30      17.75
21h00       9.25
21h30       3.75
22h00       1.25
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       7.50
06h00      22.50
06h30      40.00
07h00      60.00
07h30      79.50
08h00      98.50
08h30     123.75
09h00     155.25
09h30     183.00
10h00     207.00
10h30     223.50
11h00     232.50
11h30     241.50
12h00     250.50
12h30     247.50
13h00     232.50
13h30     216.75
14h00     200.25
14h30     190.50
15h00     187.50
15h30     177.25
16h00     159.75
16h30     142.75
17h00     126.25
17h30     112.50
18h00     101.50
18h30      87.75
19h00      71.25
19h30      56.25
20h00      42.75
20h30      30.25
21h00      18.75
21h30      10.00
22h00       4.00
22h30       0.75
23h00       0.25
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       7.00
06h00      21.00
06h30      36.25
07h00      52.75
07h30      67.75
08h00      81.25
08h30      95.25
09h00     109.75
09h30     128.00
10h00     150.00
10h30     172.50
11h00     195.50
11h30     208.50
12h00     211.50
12h30     219.50
13h00     232.50
13h30     241.50
14h00     246.50
14h30     244.25
15h00     234.75
15h30     231.25
16h00     233.75
16h30     223.50
17h00     200.50
17h30     173.75
18h00     143.25
18h30     116.75
19h00      94.25
19h30      72.00
20h00      50.00
20h30      32.00
21h00      18.00
21h30       8.50
22h00       3.50
22h30       0.75
23h00       0.25
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       2.75
06h00       8.25
06h30      13.50
07h00      18.50
07h30      27.25
08h00      39.75
08h30      59.25
09h00      85.75
09h30     110.50
10h00     133.50
10h30     157.75
11h00     183.25
11h30     199.75
12h00     207.25
12h30     204.25
13h00     190.75
13h30     183.50
14h00     182.50
14h30     181.00
15h00     179.00
15h30     170.50
16h00     155.50
16h30     142.50
17h00     131.50
17h30     122.75
18h00     116.25
18h30     105.50
19h00      90.50
19h30      74.75
20h00      58.25
20h30      41.75
21h00      25.25
21h30      13.00
22h00       5.00
22h30       0.75
