Time,diffuse_horizontal_solar
18:30:00,6.75
19:00:00,2.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5
09:00:00,15
09:30:00,29
10:00:00,47
10:30:00,67.75
11:00:00,91.25
11:30:00,103
12:00:00,103
12:30:00,97.25
13:00:00,85.75
13:30:00,79.75
14:00:00,79.25
14:30:00,79.5
15:00:00,80.5
15:30:00,77
16:00:00,69
16:30:00,56
17:00:00,38
17:30:00,23.75
18:00:00,13.25
18:30:00,6
19:00:00,2
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.75
09:00:00,23.25
09:30:00,38.5
10:00:00,53.5
10:30:00,65
11:00:00,73
11:30:00,78
12:00:00,80
12:30:00,83
13:00:00,87
13:30:00,90
14:00:00,92
14:30:00,90.25
15:00:00,84.75
15:30:00,77
16:00:00,67
16:30:00,54.5
17:00:00,39.5
17:30:00,25.75
18:00:00,13.25
18:30:00,5.25
19:00:00,1.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,10
09:00:00,30
09:30:00,51
10:00:00,73
10:30:00,93.75
11:00:00,113.25
11:30:00,129
12:00:00,141
12:30:00,145.5
13:00:00,142.5
13:30:00,136.25
14:00:00,126.75
14:30:00,116.75
15:00:00,106.25
15:30:00,94.25
16:00:00,80.75
16:30:00,65.25
17:00:00,47.75
17:30:00,31.5
18:00:00,16.5
18:30:00,6.75
19:00:00,2.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7.5
09:00:00,22.5
09:30:00,38.25
10:00:00,54.75
10:30:00,68.5
11:00:00,79.5
11:30:00,86.75
12:00:00,90.25
12:30:00,93.5
13:00:00,96.5
13:30:00,98.75
14:00:00,100.25
14:30:00,96.75
15:00:00,88.25
15:30:00,77.25
16:00:00,63.75
16:30:00,49.25
17:00:00,33.75
17:30:00,20.5
18:00:00,9.5
18:30:00,3
19:00:00,1
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,7
09:00:00,21
09:30:00,36.25
10:00:00,52.75
10:30:00,68.5
11:00:00,83.5
11:30:00,91.25
12:00:00,91.75
12:30:00,84.5
13:00:00,69.5
13:30:00,57.75
14:00:00,49.25
14:30:00,46.5
15:00:00,49.5
15:30:00,50
16:00:00,48
16:30:00,41
17:00:00,29
17:30:00,18.5
18:00:00,9.5
18:30:00,3.75
19:00:00,1.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,2.75
09:00:00,8.25
09:30:00,18
10:00:00,32
10:30:00,47.5
11:00:00,64.5
11:30:00,76
12:00:00,82
12:30:00,82.5
13:00:00,77.5
13:30:00,75
14:00:00,75
14:30:00,74.25
15:00:00,72.75
15:30:00,65
16:00:00,51
16:30:00,37.5
17:00:00,24.5
17:30:00,14.25
18:00:00,6.75
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5.25
09:00:00,15.75
09:30:00,27.75
10:00:00,41.25
10:30:00,53.5
11:00:00,64.5
11:30:00,76.75
12:00:00,90.25
12:30:00,100.25
13:00:00,106.75
13:30:00,106.25
14:00:00,98.75
14:30:00,90
15:00:00,80
15:30:00,69.25
16:00:00,57.75
16:30:00,45
17:00:00,31
17:30:00,19.25
18:00:00,9.75
18:30:00,3.75
19:00:00,1.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5.25
09:00:00,15.75
09:30:00,29
10:00:00,45
10:30:00,59
11:00:00,71
11:30:00,83.5
12:00:00,96.5
12:30:00,106.5
13:00:00,113.5
13:30:00,112.25
14:00:00,102.75
14:30:00,92.25
15:00:00,80.75
15:30:00,70.75
16:00:00,62.25
16:30:00,50.25
17:00:00,34.75
17:30:00,21
18:00:00,9
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,1.75
09:00:00,5.25
09:30:00,9.75
10:00:00,15.25
10:30:00,21
11:00:00,27
11:30:00,33.5
12:00:00,40.5
12:30:00,45.75
13:00:00,49.25
13:30:00,55.5
14:00:00,64.5
14:30:00,73
15:00:00,81
15:30:00,78.75
16:00:00,66.25
16:30:00,50.25
17:00:00,30.75
17:30:00,16.25
18:00:00,6.75
18:30:00,1.5
19:00:00,0.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,6
09:00:00,18
09:30:00,31
10:00:00,45
10:30:00,56.25
11:00:00,64.75
11:30:00,72.75
12:00:00,80.25
12:30:00,88.5
13:00:00,97.5
13:30:00,102.75
14:00:00,104.25
14:30:00,99.5
15:00:00,88.5
15:30:00,75.75
16:00:00,61.25
16:30:00,46.25
17:00:00,30.75
17:30:00,18
18:00:00,8
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,5
09:00:00,15
09:30:00,28
10:00:00,44
10:30:00,59
11:00:00,73
11:30:00,81.5
12:00:00,84.5
12:30:00,87.75
13:00:00,91.25
13:30:00,93.75
14:00:00,95.25
14:30:00,90.25
15:00:00,78.75
15:30:00,65.5
16:00:00,50.5
16:30:00,36
17:00:00,22
17:30:00,11.75
18:00:00,5.25
18:30:00,1.5
19:00:00,0.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,2.5
10:00:00,7.5
10:30:00,12.25
11:00:00,16.75
11:30:00,20.75
12:00:00,24.25
12:30:00,27.25
13:00:00,29.75
13:30:00,29.75
14:00:00,27.25
14:30:00,23.5
15:00:00,18.5
15:30:00,14.5
16:00:00,11.5
16:30:00,8.5
17:00:00,5.5
17:30:00,3
18:00:00,1
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,3.75
09:00:00,11.25
09:30:00,20.5
10:00:00,31.5
10:30:00,42.5
11:00:00,53.5
11:30:00,64.25
12:00:00,74.75
12:30:00,83.25
13:00:00,89.75
13:30:00,93.5
14:00:00,94.5
14:30:00,92.25
15:00:00,86.75
15:30:00,76.75
16:00:00,62.25
16:30:00,46
17:00:00,28
17:30:00,14.75
18:00:00,6.25
18:30:00,1.5
19:00:00,0.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,9.5
10:00:00,28.5
10:30:00,43.5
11:00:00,54.5
11:30:00,63.25
12:00:00,69.75
12:30:00,77.5
13:00:00,86.5
13:30:00,89.75
14:00:00,87.25
14:30:00,83.5
15:00:00,78.5
15:30:00,70.25
16:00:00,58.75
16:30:00,44
17:00:00,26
17:30:00,13.25
18:00:00,5.75
18:30:00,1.5
19:00:00,0.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,4.5
09:00:00,13.5
09:30:00,27
10:00:00,45
10:30:00,59.75
11:00:00,71.25
11:30:00,80.75
12:00:00,88.25
12:30:00,96.25
13:00:00,104.75
13:30:00,109.25
14:00:00,109.75
14:30:00,103.75
15:00:00,91.25
15:30:00,75.75
16:00:00,57.25
16:30:00,40.5
17:00:00,25.5
17:30:00,14
18:00:00,6
18:30:00,1.5
19:00:00,0.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,2.75
09:00:00,8.25
09:30:00,17.25
10:00:00,29.75
10:30:00,43.75
11:00:00,59.25
11:30:00,73.75
12:00:00,87.25
12:30:00,95.75
13:00:00,99.25
13:30:00,96.75
14:00:00,88.25
14:30:00,80
15:00:00,72
15:30:00,62.5
16:00:00,51.5
16:30:00,38.25
17:00:00,22.75
17:30:00,11.5
18:00:00,4.5
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8
10:00:00,24
10:30:00,38.5
11:00:00,51.5
11:30:00,60
12:00:00,64
12:30:00,63
13:00:00,57
13:30:00,49.5
14:00:00,40.5
14:30:00,34.5
15:00:00,31.5
15:30:00,29
16:00:00,27
16:30:00,22.5
17:00:00,15.5
17:30:00,9.25
18:00:00,3.75
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,3
09:00:00,9
09:30:00,18.5
10:00:00,31.5
10:30:00,44
11:00:00,56
11:30:00,69
12:00:00,83
12:30:00,94
13:00:00,102
13:30:00,101.5
14:00:00,92.5
14:30:00,81.75
15:00:00,69.25
15:30:00,58.25
16:00:00,48.75
16:30:00,37.25
17:00:00,23.75
17:30:00,13
18:00:00,5
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,4
09:00:00,12
09:30:00,23.75
10:00:00,39.25
10:30:00,55.75
11:00:00,73.25
11:30:00,89.25
12:00:00,103.75
12:30:00,114
13:00:00,120
13:30:00,120.25
14:00:00,114.75
14:30:00,105.5
15:00:00,92.5
15:30:00,77.25
16:00:00,59.75
16:30:00,42
17:00:00,24
17:30:00,11.5
18:00:00,4.5
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,10
10:00:00,30
10:30:00,48.75
11:00:00,66.25
11:30:00,83
12:00:00,99
12:30:00,110.25
13:00:00,116.75
13:30:00,118.75
14:00:00,116.25
14:30:00,109.75
15:00:00,99.25
15:30:00,84.75
16:00:00,66.25
16:30:00,47.25
17:00:00,27.75
17:30:00,13.75
18:00:00,5.25
18:30:00,0.75
19:00:00,0.25
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,3.5
10:00:00,10.5
10:30:00,17
11:00:00,23
11:30:00,28.5
12:00:00,33.5
12:30:00,39
13:00:00,45
13:30:00,50
14:00:00,54
14:30:00,54.5
15:00:00,51.5
15:30:00,45
16:00:00,35
16:30:00,24.5
17:00:00,13.5
17:30:00,6
18:00:00,2
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.75
10:00:00,26.25
10:30:00,41.25
11:00:00,53.75
11:30:00,65
12:00:00,75
12:30:00,80.25
13:00:00,80.75
13:30:00,79.75
14:00:00,77.25
14:30:00,74.25
15:00:00,70.75
15:30:00,61.5
16:00:00,46.5
16:30:00,31.75
17:00:00,17.25
17:30:00,7.5
18:00:00,2.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7.5
10:00:00,22.5
10:30:00,37.5
11:00:00,52.5
11:30:00,63
12:00:00,69
12:30:00,71
13:00:00,69
13:30:00,68.75
14:00:00,70.25
14:30:00,65.75
15:00:00,55.25
15:30:00,41.5
16:00:00,24.5
16:30:00,12.75
17:00:00,6.25
17:30:00,2.25
18:00:00,0.75
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8.25
10:00:00,24.75
10:30:00,39
11:00:00,51
11:30:00,61
12:00:00,69
12:30:00,74.25
13:00:00,76.75
13:30:00,75.25
14:00:00,69.75
14:30:00,63.5
15:00:00,56.5
15:30:00,49
16:00:00,41
16:30:00,31.25
17:00:00,19.75
17:30:00,10.5
18:00:00,3.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7.5
10:00:00,22.5
10:30:00,39
11:00:00,57
11:30:00,66.75
12:00:00,68.25
12:30:00,66
13:00:00,60
13:30:00,56.25
14:00:00,54.75
14:30:00,51.25
15:00:00,45.75
15:30:00,38.5
16:00:00,29.5
16:30:00,20.75
17:00:00,12.25
17:30:00,6
18:00:00,2
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8
10:00:00,24
10:30:00,36.25
11:00:00,44.75
11:30:00,52.25
12:00:00,58.75
12:30:00,63.25
13:00:00,65.75
13:30:00,65.25
14:00:00,61.75
14:30:00,57.25
15:00:00,51.75
15:30:00,44
16:00:00,34
16:30:00,24
17:00:00,14
17:30:00,6.75
18:00:00,2.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,6
10:00:00,18
10:30:00,30.5
11:00:00,43.5
11:30:00,52.25
12:00:00,56.75
12:30:00,59
13:00:00,59
13:30:00,54.5
14:00:00,45.5
14:30:00,35
15:00:00,23
15:30:00,15
16:00:00,11
16:30:00,7.25
17:00:00,3.75
17:30:00,1.5
18:00:00,0.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7
10:00:00,21
10:30:00,33.25
11:00:00,43.75
11:30:00,53.75
12:00:00,63.25
12:30:00,68.75
13:00:00,70.25
13:30:00,69.5
14:00:00,66.5
14:30:00,63.75
15:00:00,61.25
15:30:00,52.5
16:00:00,37.5
16:30:00,24
17:00:00,12
17:30:00,4.5
18:00:00,1.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,8
10:00:00,24
10:30:00,38.75
11:00:00,52.25
11:30:00,62.75
12:00:00,70.25
12:30:00,78.25
13:00:00,86.75
13:30:00,88.5
14:00:00,83.5
14:30:00,70.75
15:00:00,50.25
15:30:00,33
16:00:00,19
16:30:00,9.5
17:00:00,4.5
17:30:00,1.5
18:00:00,0.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,1
10:00:00,3
10:30:00,4.75
11:00:00,6.25
11:30:00,7.75
12:00:00,9.25
12:30:00,10.25
13:00:00,10.75
13:30:00,10.25
14:00:00,8.75
14:30:00,7
15:00:00,5
15:30:00,3.5
16:00:00,2.5
16:30:00,1.5
17:00:00,0.5
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,6.25
10:00:00,18.75
10:30:00,30.5
11:00:00,41.5
11:30:00,50.25
12:00:00,56.75
12:30:00,60.5
13:00:00,61.5
13:30:00,60
14:00:00,56
14:30:00,51
15:00:00,45
15:30:00,36.75
16:00:00,26.25
16:30:00,17
17:00:00,9
17:30:00,3.75
18:00:00,1.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,7.5
10:00:00,22.5
10:30:00,37.75
11:00:00,53.25
11:30:00,67.25
12:00:00,79.75
12:30:00,83.25
13:00:00,77.75
13:30:00,65
14:00:00,45
14:30:00,29
15:00:00,17
15:30:00,9.25
16:00:00,5.75
16:30:00,3.5
17:00:00,2.5
17:30:00,1.5
18:00:00,0.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,5.5
10:00:00,16.5
10:30:00,28
11:00:00,40
11:30:00,51.25
12:00:00,61.75
12:30:00,71.25
13:00:00,79.75
13:30:00,79.5
14:00:00,70.5
14:30:00,59.75
15:00:00,47.25
15:30:00,36.25
16:00:00,26.75
16:30:00,17
17:00:00,7
17:30:00,1.5
18:00:00,0.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,4.75
10:00:00,14.25
10:30:00,24.5
11:00:00,35.5
11:30:00,44.5
12:00:00,51.5
12:30:00,57.5
13:00:00,62.5
13:30:00,65.75
14:00:00,67.25
