Time,direct_normal_solar
14:30:00,109.25
15:00:00,213.75
15:30:00,307.75
16:00:00,391.25
16:30:00,418.25
17:00:00,388.75
17:30:00,280.5
18:00:00,93.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,3.25
08:00:00,9.75
08:30:00,28.25
09:00:00,58.75
09:30:00,117.25
10:00:00,203.75
10:30:00,297
11:00:00,397
11:30:00,477.75
12:00:00,539.25
12:30:00,597.5
13:00:00,652.5
13:30:00,678.25
14:00:00,674.75
14:30:00,661.25
15:00:00,637.75
15:30:00,622.5
16:00:00,615.5
16:30:00,585
17:00:00,531
17:30:00,378
18:00:00,126
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,18.5
08:00:00,55.5
08:30:00,105
09:00:00,167
09:30:00,210.75
10:00:00,236.25
10:30:00,236.25
11:00:00,210.75
11:30:00,186.25
12:00:00,162.75
12:30:00,157
13:00:00,169
13:30:00,170.5
14:00:00,161.5
14:30:00,145.25
15:00:00,121.75
15:30:00,99
16:00:00,77
16:30:00,54
17:00:00,30
17:30:00,13.5
18:00:00,4.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,9.5
08:00:00,28.5
08:30:00,46.5
09:00:00,63.5
09:30:00,78
10:00:00,90
10:30:00,104.5
11:00:00,121.5
11:30:00,158
12:00:00,214
12:30:00,267
13:00:00,317
13:30:00,346.75
14:00:00,356.25
14:30:00,354
15:00:00,340
15:30:00,314.75
16:00:00,278.25
16:30:00,254.5
17:00:00,243.5
17:30:00,178.5
18:00:00,59.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,0
10:00:00,0
10:30:00,0.75
11:00:00,2.25
11:30:00,3.25
12:00:00,3.75
12:30:00,3.25
13:00:00,1.75
13:30:00,1
14:00:00,1
14:30:00,1.75
15:00:00,3.25
15:30:00,4
16:00:00,4
16:30:00,7
17:00:00,13
17:30:00,12
18:00:00,4
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0.25
08:00:00,0.75
08:30:00,1
09:00:00,1
09:30:00,0.75
10:00:00,0.25
10:30:00,0
11:00:00,0
11:30:00,0
12:00:00,0
12:30:00,0
13:00:00,0
13:30:00,0.25
14:00:00,0.75
14:30:00,1
15:00:00,1
15:30:00,1
16:00:00,1
16:30:00,1
17:00:00,1
17:30:00,0.75
18:00:00,0.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,1.75
08:00:00,5.25
08:30:00,8.5
09:00:00,11.5
09:30:00,16.75
10:00:00,24.25
10:30:00,31.75
11:00:00,39.25
11:30:00,38
12:00:00,28
12:30:00,19
13:00:00,11
13:30:00,8.5
14:00:00,11.5
14:30:00,13.5
15:00:00,14.5
15:30:00,13.25
16:00:00,9.75
16:30:00,6.25
17:00:00,2.75
17:30:00,0.75
18:00:00,0.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,0
10:00:00,0
10:30:00,0
11:00:00,0
11:30:00,0
12:00:00,0
12:30:00,0
13:00:00,0
13:30:00,0
14:00:00,0
14:30:00,0
15:00:00,0
15:30:00,0
16:00:00,0
16:30:00,0
17:00:00,0
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0.25
09:00:00,0.75
09:30:00,1
10:00:00,1
10:30:00,1.5
11:00:00,2.5
11:30:00,8
12:00:00,18
12:30:00,26.25
13:00:00,32.75
13:30:00,36.5
14:00:00,37.5
14:30:00,39
15:00:00,41
15:30:00,39.75
16:00:00,35.25
16:30:00,42.25
17:00:00,60.75
17:30:00,52.5
18:00:00,17.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,1.25
09:00:00,3.75
09:30:00,7.5
10:00:00,12.5
10:30:00,23.75
11:00:00,41.25
11:30:00,71.75
12:00:00,115.25
12:30:00,140.5
13:00:00,147.5
13:30:00,150
14:00:00,148
14:30:00,152
15:00:00,162
15:30:00,155.75
16:00:00,133.25
16:30:00,105.5
17:00:00,72.5
17:30:00,42
18:00:00,14
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,18
08:00:00,54
08:30:00,96.75
09:00:00,146.25
09:30:00,193.5
10:00:00,238.5
10:30:00,262
11:00:00,264
11:30:00,259.75
12:00:00,249.25
12:30:00,219.75
13:00:00,171.25
13:30:00,117.75
14:00:00,59.25
14:30:00,31.5
15:00:00,34.5
15:30:00,37.25
16:00:00,39.75
16:30:00,49
17:00:00,65
17:30:00,54.75
18:00:00,18.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,32.25
08:00:00,96.75
08:30:00,173.5
09:00:00,262.5
09:30:00,325.75
10:00:00,363.25
10:30:00,403
11:00:00,445
11:30:00,463.75
12:00:00,459.25
12:30:00,438.5
13:00:00,401.5
13:30:00,386.75
14:00:00,394.25
14:30:00,398.75
15:00:00,400.25
15:30:00,413.5
16:00:00,438.5
16:30:00,449
17:00:00,445
17:30:00,332.25
18:00:00,110.75
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,53
09:00:00,159
09:30:00,226.5
10:00:00,255.5
10:30:00,279.25
11:00:00,297.75
11:30:00,301.5
12:00:00,290.5
12:30:00,263.5
13:00:00,220.5
13:30:00,209.75
14:00:00,231.25
14:30:00,251.5
15:00:00,270.5
15:30:00,284.25
16:00:00,292.75
16:30:00,292
17:00:00,282
17:30:00,207.75
18:00:00,69.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,31.75
09:00:00,95.25
09:30:00,194
10:00:00,328
10:30:00,442.5
11:00:00,537.5
11:30:00,582
12:00:00,576
12:30:00,536.25
13:00:00,462.75
13:30:00,406
14:00:00,366
14:30:00,349.75
15:00:00,357.25
15:30:00,342.5
16:00:00,305.5
16:30:00,282.5
17:00:00,273.5
17:30:00,201.75
18:00:00,67.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,97
09:00:00,291
09:30:00,414
10:00:00,466
10:30:00,521
11:00:00,579
11:30:00,630.5
12:00:00,675.5
12:30:00,692.25
13:00:00,680.75
13:30:00,673.75
14:00:00,671.25
14:30:00,665.75
15:00:00,657.25
15:30:00,634.25
16:00:00,596.75
16:30:00,546.5
17:00:00,483.5
17:30:00,339
18:00:00,113
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,89.25
09:00:00,267.75
09:30:00,375
10:00:00,411
10:30:00,437
11:00:00,453
11:30:00,462.5
12:00:00,465.5
12:30:00,433.5
13:00:00,366.5
13:30:00,307.25
14:00:00,255.75
14:30:00,226
15:00:00,218
15:30:00,203.5
16:00:00,182.5
16:30:00,156.5
17:00:00,125.5
17:30:00,82.5
18:00:00,27.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,10.25
09:00:00,30.75
09:30:00,49
10:00:00,65
10:30:00,97.5
11:00:00,146.5
11:30:00,180.5
12:00:00,199.5
12:30:00,196.25
13:00:00,170.75
13:30:00,146.5
14:00:00,123.5
14:30:00,102.75
15:00:00,84.25
15:30:00,92
16:00:00,126
16:30:00,152.75
17:00:00,172.25
17:30:00,136.5
18:00:00,45.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,23
09:00:00,69
09:30:00,104.25
10:00:00,128.75
10:30:00,160.25
11:00:00,198.75
11:30:00,256.25
12:00:00,332.75
12:30:00,389.5
13:00:00,426.5
13:30:00,429.5
14:00:00,398.5
14:30:00,355.75
15:00:00,301.25
15:30:00,239.75
16:00:00,171.25
16:30:00,112.5
17:00:00,63.5
17:30:00,29.25
18:00:00,9.75
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,3.75
09:00:00,11.25
09:30:00,26
10:00:00,48
10:30:00,99.25
11:00:00,179.75
11:30:00,252.5
12:00:00,317.5
12:30:00,355.25
13:00:00,365.75
13:30:00,360.5
14:00:00,339.5
14:30:00,294.75
15:00:00,226.25
15:30:00,187
16:00:00,177
16:30:00,175.5
17:00:00,182.5
17:30:00,139.5
18:00:00,46.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,0.25
10:00:00,0.75
10:30:00,1
11:00:00,1
11:30:00,1.25
12:00:00,1.75
12:30:00,2.25
13:00:00,2.75
13:30:00,3.5
14:00:00,4.5
14:30:00,12
15:00:00,26
15:30:00,32.5
16:00:00,31.5
16:30:00,29.5
17:00:00,26.5
17:30:00,18.75
18:00:00,6.25
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0.25
09:00:00,0.75
09:30:00,2
10:00:00,4
10:30:00,8.25
11:00:00,14.75
11:30:00,21
12:00:00,27
12:30:00,31.25
13:00:00,33.75
13:30:00,42
14:00:00,56
14:30:00,71.75
15:00:00,89.25
15:30:00,97.5
16:00:00,96.5
16:30:00,99.5
17:00:00,106.5
17:30:00,82.5
18:00:00,27.5
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,1.75
09:00:00,5.25
09:30:00,14.25
10:00:00,28.75
10:30:00,58.75
11:00:00,104.25
11:30:00,193.75
12:00:00,327.25
12:30:00,442.75
13:00:00,540.25
13:30:00,583.5
14:00:00,572.5
14:30:00,535.25
15:00:00,471.75
15:30:00,420.25
16:00:00,380.75
16:30:00,270.75
17:00:00,90.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,46
09:00:00,138
09:30:00,231.5
10:00:00,326.5
10:30:00,396
11:00:00,440
11:30:00,471
12:00:00,489
12:30:00,489
13:00:00,471
13:30:00,459.25
14:00:00,453.75
14:30:00,447.5
15:00:00,440.5
15:30:00,436
16:00:00,434
16:30:00,324.75
17:00:00,108.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,3
09:00:00,9
09:30:00,21.5
10:00:00,40.5
10:30:00,72.25
11:00:00,116.75
11:30:00,169.75
12:00:00,231.25
12:30:00,293.75
13:00:00,357.25
13:30:00,403.75
14:00:00,433.25
14:30:00,434.5
15:00:00,407.5
15:30:00,364.5
16:00:00,305.5
16:30:00,207
17:00:00,69
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,25.75
09:00:00,77.25
09:30:00,133
10:00:00,193
10:30:00,238.75
11:00:00,270.25
11:30:00,291.5
12:00:00,302.5
12:30:00,301.25
13:00:00,287.75
13:30:00,268
14:00:00,242
14:30:00,230.25
15:00:00,232.75
15:30:00,248.75
16:00:00,278.25
16:30:00,219.75
17:00:00,73.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,38.25
09:00:00,114.75
09:30:00,194.5
10:00:00,277.5
10:30:00,292.25
11:00:00,238.75
11:30:00,177.75
12:00:00,109.25
12:30:00,66.75
13:00:00,50.25
13:30:00,35
14:00:00,21
14:30:00,11
15:00:00,5
15:30:00,3.25
16:00:00,5.75
16:30:00,5.25
17:00:00,1.75
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,1.5
10:00:00,4.5
10:30:00,10.5
11:00:00,19.5
11:30:00,23.75
12:00:00,23.25
12:30:00,20.5
13:00:00,15.5
13:30:00,14.75
14:00:00,18.25
14:30:00,19
15:00:00,17
15:30:00,13.25
16:00:00,7.75
16:30:00,3.75
17:00:00,1.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,23
09:00:00,69
09:30:00,106
10:00:00,134
10:30:00,127.5
11:00:00,86.5
11:30:00,58
12:00:00,42
12:30:00,32.75
13:00:00,30.25
13:30:00,38.5
14:00:00,57.5
14:30:00,87.75
15:00:00,129.25
15:30:00,157.5
16:00:00,172.5
16:30:00,135
17:00:00,45
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,8
09:00:00,24
09:30:00,60.75
10:00:00,118.25
10:30:00,174.75
11:00:00,230.25
11:30:00,247.5
12:00:00,226.5
12:30:00,195
13:00:00,153
13:30:00,141.25
14:00:00,159.75
14:30:00,170
15:00:00,172
15:30:00,157.75
16:00:00,127.25
16:30:00,84
17:00:00,28
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,1.25
10:00:00,3.75
10:30:00,8.5
11:00:00,15.5
11:30:00,18.5
12:00:00,17.5
12:30:00,13.75
13:00:00,7.25
13:30:00,4.75
14:00:00,6.25
14:30:00,12.25
15:00:00,22.75
15:30:00,27.25
16:00:00,25.75
16:30:00,18.75
17:00:00,6.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,36.75
09:00:00,110.25
09:30:00,199.5
10:00:00,304.5
10:30:00,384.5
11:00:00,439.5
11:30:00,468.5
12:00:00,471.5
12:30:00,429.25
13:00:00,341.75
13:30:00,269.75
14:00:00,213.25
14:30:00,190.5
15:00:00,201.5
15:30:00,210.25
16:00:00,216.75
16:30:00,165
17:00:00,55
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,46.25
09:00:00,138.75
09:30:00,226.25
10:00:00,308.75
10:30:00,350
11:00:00,350
11:30:00,357.25
12:00:00,371.75
12:30:00,362.5
13:00:00,329.5
13:30:00,287.75
14:00:00,237.25
14:30:00,193
15:00:00,155
15:30:00,125
16:00:00,103
16:30:00,69
17:00:00,23
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,0
10:00:00,0
10:30:00,0
11:00:00,0
11:30:00,0
12:00:00,0
12:30:00,0
13:00:00,0
13:30:00,0
14:00:00,0
14:30:00,0
15:00:00,0
15:30:00,0
16:00:00,0
16:30:00,0
17:00:00,0
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,17.25
09:00:00,51.75
09:30:00,102.25
10:00:00,168.75
10:30:00,212
11:00:00,232
11:30:00,242
12:00:00,242
12:30:00,239.25
13:00:00,233.75
13:30:00,225.5
14:00:00,214.5
14:30:00,195.5
15:00:00,168.5
15:30:00,135.5
16:00:00,96.5
16:30:00,57.75
17:00:00,19.25
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0
08:00:00,0
08:30:00,0
09:00:00,0
09:30:00,40.75
10:00:00,122.25
10:30:00,171.75
11:00:00,189.25
11:30:00,184.25
12:00:00,156.75
12:30:00,167.25
13:00:00,215.75
13:30:00,238.75
14:00:00,236.25
14:30:00,209.5
15:00:00,158.5
15:30:00,124.75
